id,team,league_i,pos,name,gift,info,acc,pas,df,ctr,lvl,age,sk_pot,skill_1,skill_2,skill_1_level,skill_2_level,data_reliability
fee9669c-5b41-429a-add3-be8d24bf889d,"Setibal FC (Portugal)
",3,FW,Gonzalez,2,Top-1,94.0,23.0,45.0,62.0,68.0,30.0,,,,,,0.875
34271db9-14d6-4ad4-9159-fb646e25a2db,"Setibal FC (Portugal)
",3,CF,Nora,3,,93.0,21.0,38.0,48.0,61.0,23.0,,,,2.0,,0.875
6479dd7b-ecad-42ca-b930-a285ad48592c,"Setibal FC (Portugal)
",3,LD,Josias,3,,35.0,48.0,104.0,13.0,61.0,24.0,,,,,,0.875
6072394d-e860-4fa2-a2d5-14f154253dd0,"Setibal FC (Portugal)
",3,LD,Duarte,3,,13.0,48.0,74.0,65.0,61.0,19.0,,,,1.0,,0.875
ee8b49fa-1d84-46bb-bc39-dd13236dec23,"Setibal FC (Portugal)
",3,RD,Real,3,,43.0,24.0,57.0,97.0,68.0,22.0,,,,,,0.875
d4416cb3-6a7d-4a0e-a44d-6653670f1769,"Setibal FC (Portugal)
",3,RD,vaimor,3,,58.0,14.0,66.0,83.0,,32.0,,,,,,0.75
f6277a6e-4a61-43b3-90ae-44f389929626,"Setibal FC (Portugal)
",3,CD,Carrasco,3,,52.0,70.0,56.0,19.0,60.0,27.0,,,,,,0.875
5d2ec10f-4be1-4a85-a017-7693c85bfb9e,"Setibal FC (Portugal)
",3,CD,Prykhodko,4,,35.0,60.0,61.0,65.0,68.0,28.0,,,,3.0,,0.875
f4760904-2ee1-4939-a567-9cc762fb65cc,"Setibal FC (Portugal)
",3,LF,cartin,3,,54.0,46.0,37.0,87.0,68.0,31.0,,,,,,0.875
39185e11-8128-4768-9269-277a18b43eab,"Setibal FC (Portugal)
",3,FW,Strotin,3,,75.0,58.0,16.0,72.0,68.0,30.0,,,,,,0.875
6e66e95e-7a30-481d-8100-a19710b75601,"Funchal FC (Portugal)
",3,GK,Cotto,3,,26.0,51.0,68.0,25.0,51.0,33.0,,,,,,0.875
a4dc01ca-132d-4ec2-a755-18c330704955,"Funchal FC (Portugal)
",3,CD,Paz,2,,17.0,37.0,63.0,23.0,41.0,24.0,7.0,,,,,1.0
b94c331a-9c29-4e8c-ad9f-d21a3f3d4cc4,"Funchal FC (Portugal)
",3,CD,Bermudes,2,,9.0,35.0,64.0,53.0,48.0,25.0,7.0,,,,,1.0
53cb301c-10af-4f6b-91c5-625fcb2d68cb,"Funchal FC (Portugal)
",3,CD,Barroso,3,,9.0,17.0,74.0,16.0,33.0,19.0,,,,1.0,,0.875
d645dee6-d330-4f4e-b1a2-34cc45619fa2,"Funchal FC (Portugal)
",3,LD,De Castro,2,,9.0,20.0,68.0,64.0,48.0,27.0,7.0,,,,,1.0
8d28c2dd-93c5-436e-b2c4-0f49590957b7,"Funchal FC (Portugal)
",3,DM,Franca,1,,69.0,32.0,48.0,6.0,46.0,31.0,6.0,,,2.0,,1.0
0307b112-ec79-4ed7-9792-ad812e625406,"Funchal FC (Portugal)
",3,LM,Frausto,3,,,53.0,34.0,69.0,50.0,25.0,,,,2.0,,0.75
e4a78220-5c22-4f0e-a1a1-9f3c1f14d82f,"Funchal FC (Portugal)
",3,M,Quintal,2,,19.0,71.0,10.0,13.0,32.0,18.0,7.0,,,1.0,,1.0
b227b248-396a-460c-9210-b77bac22c997,"Funchal FC (Portugal)
",3,AM,Rico,2,,35.0,74.0,6.0,25.0,41.0,23.0,7.0,,,,,1.0
4d7fcf86-f28e-44f0-b470-1c61df9f547f,"Funchal FC (Portugal)
",3,FW,Sago,3,,94.0,43.0,30.0,54.0,68.0,30.0,,,,,,0.875
79b6e33f-f143-4733-b0a5-76103b0964b9,"Funchal FC (Portugal)
",3,RF,Frederico,2,,43.0,17.0,33.0,47.0,41.0,25.0,7.0,,,2.0,,1.0
9aaebf1c-0359-41e1-8c84-946bf9fd66a2,"Funchal FC (Portugal)
",3,GK,Da Rosa,2,,34.0,46.0,44.0,10.0,39.0,26.0,7.0,,,2.0,,1.0
a25708d1-bf60-4d1b-85c7-5caf0a000f29,"Funchal FC (Portugal)
",3,LD,Hipotito,2,,29.0,41.0,42.0,43.0,46.0,23.0,7.0,,,,,1.0
c4b79359-47d0-4544-8253-0c781a2e17bb,"Funchal FC (Portugal)
",3,LM,Camara,2,,15.0,73.0,23.0,23.0,,25.0,7.0,,,,,0.875
d8f35138-4dc8-416d-afb3-b0db9e58f6ba,"Funchal FC (Portugal)
",3,M,Sancho,2,,53.0,36.0,8.0,34.0,38.0,22.0,7.0,,,,,1.0
272f5090-23c5-4e62-b886-6391da89b8d6,"Funchal FC (Portugal)
",3,MF,Maysonet,1,,15.0,47.0,23.0,43.0,37.0,33.0,6.0,,,,,1.0
70d2db77-4617-4eb2-a636-f3fae59fd75b,"Funchal FC (Portugal)
",3,DM,Caspari,2,,69.0,6.0,59.0,27.0,48.0,30.0,7.0,,,,,1.0
780bf8fc-78f9-4f16-b677-dc8008337d32,"Funchal FC (Portugal)
",3,CF,Africano,3,,69.0,27.0,20.0,81.0,60.0,30.0,,,,,,0.875
0d0cfd2f-4244-4cbc-a33e-1ec3da0d272a,"Funchal FC (Portugal)
",3,LF,Serpe,3,,36.0,33.0,25.0,58.0,45.0,22.0,,,,,,0.875
76f2b901-1ae0-4a7e-9cf3-fbc0e89f9178,,3,CD,Magalhaes,2,,25.0,6.0,52.0,33.0,33.0,19.0,7.0,,,,,1.0
632cb3b8-f5a4-482d-8ad8-f2f750bcd333,,3,GK,Reza,2,,15.0,33.0,43.0,40.0,38.0,30.0,7.0,,,,,1.0
62b8b51d-23a2-4a26-929b-89214e8f90ee,,3,GK,Lince,3,,26.0,11.0,86.0,38.0,48.0,25.0,,,,,,0.875
1130c15a-ceb3-4dab-b8ba-206da9f03a7e,"Coimbra FC (Portugal)
",3,GK,Lagos,2,,16.0,14.0,68.0,42.0,41.0,21.0,7.0,,,,,1.0
6ff2742c-6763-48bc-b32a-62d731484458,"Coimbra FC (Portugal)
",3,CD,Marta,3,,14.0,34.0,57.0,33.0,41.0,28.0,,,,2.0,,0.875
39afbd0b-0691-4efc-9dc6-254be1ad6fe6,"Coimbra FC (Portugal)
",3,DF,Prazeres,1,,7.0,15.0,64.0,45.0,38.0,24.0,6.0,,,,,1.0
f7495d17-4d66-44fe-9d0a-c72d6d2f6d44,"Coimbra FC (Portugal)
",3,CD,Pao,1,,8.0,31.0,67.0,46.0,,32.0,6.0,,,,,0.875
120c7bb3-d2e6-48df-aca8-249e93f5fc15,"Coimbra FC (Portugal)
",3,CD,Lemos,2,,40.0,34.0,66.0,81.0,68.0,33.0,7.0,,,,,1.0
770a666f-1f7e-4918-b417-b597945f3971,"Coimbra FC (Portugal)
",3,DM,Marcial,3,4,54.0,41.0,61.0,8.0,48.0,27.0,,,,,,0.875
cb1f7918-3099-4578-a600-fc1975b6511e,"Coimbra FC (Portugal)
",3,LM,Francisco,2,,36.0,76.0,18.0,23.0,47.0,30.0,7.0,,,,,1.0
1c4391d3-1583-423d-a1b1-f87528b2dc90,"Coimbra FC (Portugal)
",3,MF,Paulo,3,,27.0,65.0,30.0,78.0,61.0,22.0,,,,1.0,,0.875
860a2425-b915-42d9-a818-b38754fb346b,"Coimbra FC (Portugal)
",3,CM,Loureiro,2,,22.0,68.0,35.0,33.0,47.0,22.0,7.0,,,1.0,,1.0
d91cf962-807c-450e-86ee-409d29a66df9,"Coimbra FC (Portugal)
",3,FW,Almodovar,3,,59.0,30.0,37.0,23.0,46.0,,,,,1.0,,0.75
479f4c10-f234-43bc-92e4-ebb9d64b5136,"Coimbra FC (Portugal)
",3,CF,Rebelo,3,,70.0,31.0,39.0,27.0,50.0,25.0,,,,3.0,,0.875
c3f1540b-0c2b-485d-bbba-cd6d9d3f6912,"Coimbra FC (Portugal)
",3,SW,Cura,2,,14.0,35.0,53.0,38.0,40.0,33.0,7.0,,,3.0,,1.0
48be8ed8-0817-42da-9628-3bcd9bf6d46f,"Coimbra FC (Portugal)
",3,AM,Espinola,3,,34.0,40.0,14.0,25.0,,27.0,,,,,,0.75
f912c0f9-862b-4a4f-846b-a6a8c5f61417,"Coimbra FC (Portugal)
",3,FW,Caro,3,,74.0,17.0,35.0,47.0,52.0,19.0,,,,,,0.875
1e6f047b-9181-4c22-8340-f14ada1812f8,"Coimbra FC (Portugal)
",3,LF,Perera,1,,34.0,18.0,20.0,80.0,,23.0,6.0,,,,,0.875
9258a5d2-c888-4363-9c0d-c357a06c0910,"Coimbra FC (Portugal)
",3,RF,Aparicio,1,,50.0,20.0,41.0,41.0,45.0,27.0,6.0,,,,,1.0
211a63d4-2b0d-4fa3-8216-463b761c43d5,"Coimbra FC (Portugal)
",3,MF,Siebert,2,,35.0,59.0,39.0,64.0,60.0,25.0,7.0,,,,,1.0
62462a9c-7674-4cfa-8800-5f44a39e9789,"Coimbra FC (Portugal)
",3,LD,Coutinho,2,,27.0,26.0,38.0,40.0,33.0,20.0,7.0,,,,,1.0
839b498a-a336-456b-bd8d-5e8aea04937e,"Coimbra FC (Portugal)
",3,FW,Montijo,1,,66.0,36.0,10.0,43.0,46.0,23.0,6.0,,,,,1.0
d8d8db89-5c14-4211-99e3-786dac31c148,"Coimbra FC (Portugal)
",3,CF,Velez,2,,74.0,37.0,23.0,18.0,46.0,33.0,7.0,,,,,1.0
e5aeb4f8-1b9f-4542-8ee8-8263dedbc820,"Almada FC (Portugal)
",3,GK,Magalhaes,3,Top-2,18.0,11.0,68.0,31.0,37.0,18.0,,,,1.0,,0.875
83f78dcc-2d30-4654-b3c7-85079370343f,"Almada FC (Portugal)
",3,SW,Rafael,2,,26.0,13.0,58.0,31.0,37.0,23.0,7.0,,,1.0,,1.0
9b5f8c18-c65e-4bb8-aad5-6510275f3e44,"Almada FC (Portugal)
",3,DF,Maciel,2,,17.0,33.0,63.0,24.0,40.0,25.0,7.0,,,,,1.0
bc84bc32-0235-4bff-aa1c-6fc9b8c5ecc1,"Almada FC (Portugal)
",3,DF,Farina,2,,15.0,25.0,54.0,43.0,40.0,33.0,7.0,,,,,1.0
ee5ac3e9-8bb0-470a-a6ca-3b828fb20fd4,"Almada FC (Portugal)
",3,LD,Noronha,2,,7.0,14.0,57.0,44.0,35.0,24.0,7.0,,,,,1.0
a448ce53-0ea0-47b4-9a4a-9e7b6faa3f07,"Almada FC (Portugal)
",3,DM,Nicolau,2,,37.0,9.0,56.0,17.0,34.0,25.0,7.0,,,,,1.0
a20e3ca4-aa01-444d-b11a-587f938d07f3,"Almada FC (Portugal)
",3,MF,Gjoxie,2,,35.0,55.0,17.0,27.0,39.0,23.0,7.0,,,,,1.0
09df4ab8-cb50-4471-87aa-50d531389fb3,"Almada FC (Portugal)
",3,MF,Kasun,1,,37.0,52.0,22.0,44.0,46.0,28.0,6.0,,,,,1.0
10417712-cb98-4073-b83a-f9cc20781ae7,"Almada FC (Portugal)
",3,AM,Peixato,2,,33.0,58.0,15.0,13.0,34.0,24.0,7.0,,,,,1.0
23b35745-cdff-496b-b656-e26d62a3ea5d,"Almada FC (Portugal)
",3,LF,Machado,2,,43.0,8.0,12.0,47.0,31.0,33.0,7.0,,,,,1.0
d0c017ea-f624-4801-be67-b5c36032a357,"Almada FC (Portugal)
",3,FW,Reis,2,Top-2,66.0,22.0,33.0,16.0,40.0,33.0,7.0,,,,,1.0
fb1538f6-3f8f-44ca-89f9-635b5e4e9168,"Almada FC (Portugal)
",3,CD,cal,2,,24.0,42.0,33.0,14.0,32.0,31.0,7.0,,,,,1.0
43de0632-aca3-46ce-9622-949e99a59fc6,"Almada FC (Portugal)
",3,RD,vitna,2,,9.0,33.0,32.0,39.0,32.0,23.0,7.0,,,1.0,,1.0
30f6d6b8-208b-4e11-a5ed-ad131a4ec6ed,"Almada FC (Portugal)
",3,CD,Rebelo,2,,27.0,14.0,36.0,33.0,31.0,32.0,7.0,,,,,1.0
d2de4a1e-378f-4cf6-afbe-a88d028de744,"Almada FC (Portugal)
",3,CD,Rodarte,1,,7.0,15.0,42.0,43.0,30.0,31.0,6.0,,,1.0,,1.0
7d61c38e-c1e2-4c7d-87d3-aeb53e274bad,"Almada FC (Portugal)
",3,SW,Rios,2,,19.0,16.0,30.0,39.0,23.0,26.0,7.0,,,,,1.0
888289b7-6738-4dba-89ed-095d754fd406,"Almada FC (Portugal)
",3,CF,Favela,2,,44.0,25.0,12.0,23.0,31.0,23.0,7.0,,,,,1.0
c5ddd194-7568-4e55-a676-9bf7decef831,"Almada FC (Portugal)
",3,LF,Eusebio +,2,4m 17d,40.0,17.0,18.0,47.0,35.0,26.0,7.0,,,1.0,,1.0
204797da-40ee-4401-b1c2-94977fc3f7ed,"Almada FC (Portugal)
",3,DM,Belich,2,,47.0,18.0,37.0,26.0,37.0,31.0,7.0,,,,,1.0
ead9c919-77a0-4dea-9a8f-7eff4501b98c,"Almada FC (Portugal)
",3,CD,Paniagua,2,,14.0,40.0,32.0,45.0,37.0,31.0,7.0,,,,,1.0
0deb209b-15de-48d6-8090-caf66cdd6a9b,"Almada FC (Portugal)
",3,CD,Mestres,2,,20.0,38.0,43.0,27.0,37.0,,7.0,,,,,0.875
4a6f8dd4-bf0c-4582-bd59-7697ce9b1fb3,"Almada FC (Portugal)
",3,RD,Perera,2,,20.0,57.0,40.0,11.0,37.0,28.0,7.0,,,3.0,,1.0
02e515de-fa79-4cab-b381-a2a355d146f8,"Almada FC (Portugal)
",3,LM,Serrao,2,,32.0,34.0,21.0,17.0,23.0,32.0,7.0,,,,,1.0
0c7e15cf-077d-4ddc-a96c-420308afe180,"Almada FC (Portugal)
",3,M,Ruelas,3,,40.0,18.0,40.0,18.0,33.0,30.0,,,,,,0.875
cc01edb9-22aa-491e-a654-bd7eb8038d25,"Monsaraz FC (Portugal)
",3,GK,Naves,2,Top-2,16.0,24.0,51.0,31.0,35.0,23.0,7.0,,,,,1.0
356f02d0-a644-4263-8043-017afa27bdfd,"Monsaraz FC (Portugal)
",3,SW,Florio,2,,17.0,26.0,66.0,,40.0,23.0,7.0,,,,,0.875
84ec5666-9341-48b2-941e-1560f45ad056,"Monsaraz FC (Portugal)
",3,LD,Medeiros,2,,13.0,9.0,68.0,23.0,34.0,23.0,7.0,,,,,1.0
4459c8a9-2633-404a-b6e4-140196e01a6b,"Monsaraz FC (Portugal)
",3,CD,Isabella,2,,8.0,28.0,55.0,43.0,39.0,26.0,7.0,,,1.0,,1.0
8a10d4d7-704d-4fef-8d04-f874c923f8a9,"Monsaraz FC (Portugal)
",3,DF,Fotha,3,,34.0,12.0,53.0,38.0,40.0,22.0,,,,,,0.875
c292de49-3fe3-4258-8771-7295989ed935,"Monsaraz FC (Portugal)
",3,RD,Damaso,3,,32.0,42.0,58.0,11.0,42.0,22.0,,,,,,0.875
fa753733-383e-4854-b5a1-39f593df49a5,"Monsaraz FC (Portugal)
",3,CM,Prestes,2,,37.0,64.0,12.0,9.0,35.0,33.0,7.0,,,,,1.0
23a96501-9d8d-4568-9fb6-67a5f42a8a80,"Monsaraz FC (Portugal)
",3,MF,Nogueira,1,,54.0,57.0,7.0,34.0,,32.0,6.0,,,,,0.875
4b1add4f-630b-4ddc-8bfd-78ce8e468210,"Monsaraz FC (Portugal)
",3,LF,Cano,1,,50.0,22.0,15.0,68.0,46.0,,6.0,,,,,0.875
583478b3-4943-4def-981e-14d6a779c163,"Monsaraz FC (Portugal)
",3,CF,Socorro,2,,47.0,16.0,10.0,46.0,34.0,25.0,7.0,,,1.0,,1.0
8e642fcb-09ac-4019-b2a2-87305917008d,"Monsaraz FC (Portugal)
",3,FW,Seda,2,,53.0,11.0,23.0,32.0,34.0,23.0,7.0,,,3.0,,1.0
7d65ee07-c100-45b3-ad4e-22d9f0a5e4da,"Monsaraz FC (Portugal)
",3,GK,Belo,2,,26.0,22.0,40.0,46.0,39.0,27.0,7.0,,,,,1.0
146a1c6e-5788-4490-b8cf-d913d50192a4,"Monsaraz FC (Portugal)
",3,CD,Caktas,2,,54.0,25.0,43.0,21.0,41.0,24.0,7.0,,,,,1.0
15ad2f6e-e6b3-4013-b71e-9a7bf95d3177,"Monsaraz FC (Portugal)
",3,M,Pavao,2,,37.0,23.0,18.0,26.0,31.0,27.0,7.0,,,,,1.0
e17a6908-9428-43ac-8a9d-c36d04e21a19,"Monsaraz FC (Portugal)
",3,M,Monico,1,,17.0,39.0,26.0,25.0,30.0,26.0,6.0,,,1.0,,1.0
05b7977e-bc68-49bd-b22d-81353ea0138a,"Monsaraz FC (Portugal)
",3,CM,Araujo,2,,40.0,38.0,22.0,31.0,,27.0,7.0,,,,,0.875
46c46915-3314-4489-8f35-dc480f0e53cb,"Monsaraz FC (Portugal)
",3,MF,Caetano,2,,36.0,47.0,20.0,28.0,33.0,28.0,7.0,,,,,1.0
21768e85-f5ec-409c-b9c7-ac3951129fc5,"Monsaraz FC (Portugal)
",3,AM,Vidigal,3,,47.0,50.0,11.0,23.0,,23.0,,,,,,0.75
af405d9e-ba20-43d0-a9f4-0cf13c4b5205,"Monsaraz FC (Portugal)
",3,CD,Betancourt,2,,15.0,35.0,47.0,19.0,33.0,26.0,7.0,,,,,1.0
b8f61992-30a6-4a54-8507-79d664ca7603,"Monsaraz FC (Portugal)
",3,CF,Fitho,2,,37.0,26.0,39.0,26.0,37.0,21.0,7.0,,,,,1.0
ce8ca7d3-cb41-4405-9645-80c3edb57fea,"Monsaraz FC (Portugal)
",3,DM,Escovedo,2,,34.0,8.0,33.0,17.0,24.0,24.0,7.0,,,,,1.0
b9da1c92-3aa7-408f-804e-0ea22aa841f3,"Queluz FC (Portugal)
",3,GK,Alvarenga,2,Top-1,15.0,16.0,51.0,46.0,37.0,28.0,7.0,,,1.0,,1.0
6e4032c0-19a4-4de7-bb7a-10867fbe84fd,"Queluz FC (Portugal)
",3,SW,Soares,2,,8.0,,56.0,27.0,34.0,23.0,7.0,,,,,0.875
1a284035-2071-4f45-b35e-1128b42c808c,"Queluz FC (Portugal)
",3,LD,Andal,2,,22.0,42.0,57.0,43.0,49.0,28.0,7.0,,,2.0,,1.0
614300f9-fdb4-4061-a377-260d279996b1,"Queluz FC (Portugal)
",3,CD,vento,3,,26.0,21.0,65.0,55.0,50.0,25.0,,,,,,0.875
2eb6ab7c-1515-4e44-8abc-82c0077e05c4,"Queluz FC (Portugal)
",3,CD,Marques,1,,10.0,15.0,63.0,46.0,39.0,32.0,6.0,,,,,1.0
8133e31e-739e-43b8-915c-fc9c945dd48d,"Queluz FC (Portugal)
",3,DF,Barco,2,,17.0,19.0,74.0,27.0,40.0,22.0,7.0,,,,,1.0
496a1913-f97d-4624-8b01-763af26b1689,"Queluz FC (Portugal)
",3,LM,Ruelas,2,,19.0,45.0,33.0,31.0,37.0,27.0,7.0,,,,,1.0
08509257-e262-4fc6-a2c6-e45130faa4d5,"Queluz FC (Portugal)
",3,RM,Sabio,2,,43.0,70.0,19.0,14.0,43.0,30.0,7.0,,,,,1.0
6ed4c710-8cef-40c4-bb87-a2b565928f7f,"Queluz FC (Portugal)
",3,CF,Gomes,2,,62.0,21.0,22.0,32.0,40.0,22.0,7.0,,,1.0,,1.0
d6e88fc2-60ca-4db4-962a-35c1ee4dd3cb,"Queluz FC (Portugal)
",3,CF,Fafao,1,,44.0,12.0,24.0,30.0,30.0,24.0,6.0,,,1.0,,1.0
1b84a1e0-d8f4-4e63-8297-af44657d64e2,"Queluz FC (Portugal)
",3,RF,Trindade,3,,45.0,19.0,13.0,60.0,40.0,28.0,,,,3.0,,0.875
83fc0ae8-bd7f-471d-9809-5b3f2d3ce2c2,"Queluz FC (Portugal)
",3,D,Monserrate,1,,23.0,13.0,39.0,53.0,37.0,21.0,6.0,,,,,1.0
2c76bd30-948b-41f4-bdbc-bec5d77269ed,"Queluz FC (Portugal)
",3,RD,De Sousa,3,,24.0,31.0,50.0,53.0,,23.0,,,,,,0.75
317c8c30-0e89-4768-b71a-38213cbab5ee,"Queluz FC (Portugal)
",3,LD,Cosme,1,,7.0,30.0,,30.0,26.0,21.0,6.0,,,1.0,,0.875
4ec26172-4318-435d-b039-11096546e98a,"Queluz FC (Portugal)
",3,CD,Padua,1,,16.0,9.0,46.0,36.0,30.0,20.0,6.0,,,,,1.0
47755a80-06ad-4c30-8434-dcb6f024e4f9,"Queluz FC (Portugal)
",3,RF,Esteves,2,,39.0,23.0,27.0,36.0,,24.0,7.0,,,,,0.875
d9f2d34f-f2e1-44a1-aa5e-3cb31f16a560,"Queluz FC (Portugal)
",3,CD,Gonsales,2,,22.0,61.0,38.0,13.0,39.0,27.0,7.0,,,,,1.0
3b0a29c0-c7c8-486d-b733-946862d1d2a1,"Queluz FC (Portugal)
",3,CD,Pequeno,2,,19.0,37.0,37.0,,38.0,26.0,7.0,,,,,0.875
1c3fc03b-0990-4b90-a5fd-f38edc13513c,"Queluz FC (Portugal)
",3,CD,Vidigal,2,,39.0,28.0,39.0,40.0,43.0,23.0,7.0,,,,,1.0
66ad27e0-7e53-470d-bb3c-13ce0a16e0d6,"Queluz FC (Portugal)
",3,FW,Reveles,2,,52.0,32.0,46.0,22.0,45.0,32.0,7.0,,,,,1.0
ad74ef59-6981-4e1c-a0c7-891f430ca9a4,"Queluz FC (Portugal)
",3,LF,Travassos,1,,29.0,24.0,19.0,35.0,30.0,21.0,6.0,,,,,1.0
330a8f1b-41d0-4673-95b8-1204785f1799,"Covilha FC (Portugal)
",3,GK,Francisco T,1,,17.0,10.0,61.0,22.0,31.0,31.0,6.0,,,,,1.0
471de851-38c2-4d51-9405-acc7ba462052,"Covilha FC (Portugal)
",3,LD,Rohan,3,,24.0,34.0,80.0,33.0,53.0,23.0,,,,,,0.875
485a2b3e-4ecf-4e30-84bd-2f96cb2029e0,"Covilha FC (Portugal)
",3,SW,Basilio,2,,14.0,19.0,65.0,48.0,42.0,23.0,7.0,,,,,1.0
65d5c807-e804-4061-a23e-36066685f5bb,"Covilha FC (Portugal)
",3,RD,Amaro,1,,17.0,34.0,57.0,20.0,37.0,25.0,6.0,,,1.0,,1.0
8313ca33-e1bf-4a06-bd1f-a778a6d95ab2,"Covilha FC (Portugal)
",3,DF,Nogueira,2,,9.0,26.0,65.0,43.0,42.0,33.0,7.0,,,,,1.0
ed5de002-ea70-4cd6-8c93-a82580657215,"Covilha FC (Portugal)
",3,CD,vento,1,,8.0,30.0,55.0,41.0,39.0,32.0,6.0,,,2.0,,1.0
d969068f-f34f-490c-8966-90d93e2ab061,"Covilha FC (Portugal)
",3,DM,Portal,2,,54.0,4.0,64.0,21.0,42.0,27.0,7.0,,,,,1.0
14bc4469-42dc-4b58-8e5d-6add7f78e829,"Covilha FC (Portugal)
",3,CM,De Sousa,2,,52.0,70.0,22.0,17.0,48.0,28.0,7.0,,,,,1.0
0eb7065d-2b09-4960-879b-f1ca07e08dc0,"Covilha FC (Portugal)
",3,FW,Teixeira,2,,53.0,12.0,45.0,45.0,46.0,32.0,7.0,,,,,1.0
c1a4a724-6a26-4c42-afaf-0e8b053c89f2,"Covilha FC (Portugal)
",3,CF,Moises,2,,67.0,13.0,16.0,44.0,41.0,32.0,7.0,,,1.0,,1.0
2651562a-3bdf-4f31-85c9-cd8db1b47b51,"Covilha FC (Portugal)
",3,CF,Machado,3,,70.0,17.0,23.0,57.0,50.0,31.0,,,,,,0.875
3b078587-d680-4923-a09a-68e2021981a8,"Covilha FC (Portugal)
",3,D,Da Cruz,2,,7.0,18.0,32.0,53.0,31.0,25.0,7.0,,,,,1.0
d8b200bc-5903-4b79-9245-41a87c103f05,"Covilha FC (Portugal)
",3,LD,Salazar,1,,14.0,23.0,66.0,13.0,32.0,30.0,6.0,,,,,1.0
32e9ba49-2d73-41fd-ae67-0b7e6f8ddc1e,"Covilha FC (Portugal)
",3,D,Ennes,2,,15.0,33.0,46.0,19.0,32.0,31.0,7.0,,,,,1.0
620f49ef-27e3-4d44-a991-189acb29e914,"Covilha FC (Portugal)
",3,LD,Chiamutera,1,,18.0,38.0,47.0,22.0,36.0,33.0,6.0,,,,,1.0
372a8c3d-c8bf-4f29-91ed-3215bf834d93,"Covilha FC (Portugal)
",3,CD,De Brito,2,,9.0,33.0,33.0,53.0,37.0,24.0,7.0,,,,,1.0
f8e72ed0-76fb-4f0f-be65-4ceb36164f14,"Covilha FC (Portugal)
",3,RF,Quadros,1,,36.0,9.0,21.0,62.0,37.0,30.0,6.0,,,,,1.0
7a4cf96e-e7cd-4c3f-94d2-80da9c17b73a,"Covilha FC (Portugal)
",3,CF,Catarina,2,,37.0,14.0,28.0,37.0,33.0,32.0,7.0,,,,,1.0
b048d41e-5fc1-4a79-9d05-bf8eb0f88a06,"Covilha FC (Portugal)
",3,F,Formosa,2,,35.0,7.0,23.0,33.0,23.0,31.0,7.0,,,,,1.0
665e6175-ba73-4419-8bf8-0eaff1ea89f7,"Covilha FC (Portugal)
",3,RM,De Armas,3,,30.0,32.0,19.0,338.0,,,,,,,,0.625
bca6f6e4-6a61-4628-8c0f-5b3849190ba6,"Covilha FC (Portugal)
",3,LM,Ponte,1,,54.0,53.0,18.0,9.0,38.0,21.0,6.0,,,,,1.0
061e5d78-f2e4-4cb6-b289-59d9f23c89d6,"Covilha FC (Portugal)
",3,CD,Frances,2,,17.0,33.0,37.0,32.0,34.0,21.0,7.0,,,3.0,,1.0
f131df83-7818-46de-960e-110350715f6e,"Covilha FC (Portugal)
",3,F,Montez,1,,34.0,6.0,25.0,45.0,30.0,27.0,6.0,,,,,1.0
d50d9b40-eb10-4f91-91d5-bcf5ec4bfada,"Covilha FC (Portugal)
",3,MF,Constantino,1,,38.0,42.0,8.0,19.0,30.0,32.0,6.0,,,,,1.0
ea71670e-85b6-41c4-8dd0-77fae76ad8db,"Vila Nova FC (Portugal)
",3,GK,Brasil,2,,20.0,23.0,54.0,31.0,37.0,19.0,7.0,,,,,1.0
3ab34d02-8be7-4d5a-a383-b5832950adc1,"Vila Nova FC (Portugal)
",3,SW,Cosme,3,,7.0,27.0,76.0,42.0,45.0,23.0,,,,,,0.875
b9224e0b-141e-49d5-8410-fa233e09c728,"Vila Nova FC (Portugal)
",3,LD,Nuno,2,,18.0,13.0,68.0,41.0,41.0,20.0,7.0,,,,,1.0
8e5a1744-4ad3-4122-8a39-d00bf8d80c20,"Vila Nova FC (Portugal)
",3,CD,Pagh,2,,12.0,40.0,71.0,62.0,,30.0,7.0,,,,,0.875
7d4461ac-23b0-43a5-a8a3-764444d8d4e7,"Vila Nova FC (Portugal)
",3,DF,Amorim,2,,16.0,9.0,75.0,40.0,41.0,24.0,7.0,,,,,1.0
0137b240-9d84-443e-b59e-08ab5ccbd276,"Vila Nova FC (Portugal)
",3,DM,Secreta rio,2,,48.0,9.0,54.0,26.0,40.0,23.0,7.0,,,,,1.0
f8a0310b-9b0a-4a56-8ea0-842a0a1d8cb4,"Vila Nova FC (Portugal)
",3,MF,lzquierdo,2,,34.0,52.0,26.0,23.0,40.0,20.0,7.0,,,,,1.0
3c900eb7-c026-465a-8720-ab0eea7758e2,"Vila Nova FC (Portugal)
",3,CM,Rui,2,,52.0,38.0,9.0,17.0,33.0,32.0,7.0,,,1.0,,1.0
d55a19ea-4525-45a9-b815-6725ed81b2d2,"Vila Nova FC (Portugal)
",3,RM,Groniuna,2,,34.0,69.0,32.0,32.0,,32.0,7.0,,,,,0.875
58472835-e1a9-4e44-9841-386c71080548,"Vila Nova FC (Portugal)
",3,LF,Eva,3,,53.0,22.0,13.0,61.0,44.0,32.0,,,,1.0,,0.875
92575513-da00-4129-a127-a4125fc076f8,"Vila Nova FC (Portugal)
",3,CF,Soza,2,,59.0,14.0,18.0,46.0,40.0,26.0,7.0,,,,,1.0
